x,y
2.124000072479248,-11.756099700927734
1.1039999723434448,-11.741100311279297
2.124000072479248,-11.381099700927734
0.024000002071261406,-11.381099700927734
-0.8759999871253967,-11.381099700927734
-1.9259999990463257,-11.381099700927734
-4.926000118255615,-11.381099700927734
-5.97599983215332,-11.381099700927734
-6.875999927520752,-11.381099700927734
2.9639999866485596,-11.20110034942627
-8.026000022888184,-11.281100273132324
6.02400016784668,-10.781100273132324
6.323999881744385,-10.481100082397461
-12.03600025177002,-10.361100196838379
6.77400016784668,-9.881099700927734
7.073999881744385,-8.981100082397461
-14.076000213623047,-8.906100273132324
7.823999881744385,-7.781099796295166
7.449000358581543,-8.156100273132324
-14.776000022888184,-7.881100177764893
-14.97599983215332,-7.031100273132324
8.243999481201172,-5.92110013961792
-15.276000022888184,-5.981100082397461
-15.576000213623047,-5.681099891662598
-15.276000022888184,-5.381100177764893
8.303999900817871,-5.14109992980957
8.423999786376953,-4.031099796295166
-15.576000213623047,-4.031099796295166
8.27400016784668,-2.981100082397461
-15.72599983215332,-2.981100082397461
7.973999977111816,-2.0810999870300293
-15.72599983215332,-2.0810999870300293
7.823999881744385,-1.1811000108718872
-15.815999984741211,-1.1210999488830566
-15.996000289916992,0.07889999449253082
7.0525712966918945,1.9474714994430542
-16.176000595092773,1.9688999652862549
6.02400016784668,3.9189000129699707
-16.47599983215332,3.9189000129699707
-16.47599983215332,4.518899917602539
-185.82598876953125,39.31890106201172
-179.9759979248047,33.91889953613281
-119.07599639892578,45.91889953613281
-95.07599639892578,39.618900299072266
-54.875999450683594,38.41889953613281
-79.09028625488281,36.190330505371094
-12.87600040435791,39.768898010253906
-71.97599792480469,36.618900299072266
-16.176000595092773,3.018899917602539
-104.97599792480469,39.71889877319336
-131.9759979248047,40.618900299072266
-15.72599983215332,36.01890182495117
-86.07599639892578,40.21889877319336
-143.0760040283203,43.21889877319336
-10.055999755859375,18.85890007019043
-122.97599792480469,45.618900299072266
-173.9759979248047,38.21889877319336
-105.8759994506836,40.118900299072266
-191.82598876953125,37.968902587890625
-8.97599983215332,-11.081100463867188
-188.9759979248047,40.21889877319336
-190.11599731445312,40.158897399902344
-179.01600646972656,34.03889846801758
-139.00457763671875,44.16175842285156
-188.9759979248047,40.51890182495117
-87.03600311279297,40.098899841308594
-137.0760040283203,44.71889877319336
-83.13600158691406,40.69890213012695
-51.2760009765625,38.41889953613281
-10.175999641418457,36.01890182495117
-35.97600173950195,39.618900299072266
-97.7760009765625,40.21889877319336
-129.9759979248047,40.968902587890625
-131.0760040283203,40.81890106201172
-80.97599792480469,40.968902587890625
-145.0260009765625,43.06890106201172
-77.07599639892578,40.968902587890625
-16.47599983215332,3.018899917602539
-167.9759979248047,35.71889877319336
-24.125999450683594,39.618900299072266
-152.0760040283203,42.01890182495117
-14.37600040435791,-8.381099700927734
-146.0760040283203,38.71889877319336
-9.801000595092773,15.843900680541992
-182.9759979248047,37.968902587890625
-128.9759979248047,41.118900299072266
-98.01599884033203,36.19890213012695
-109.11599731445312,41.17890167236328
-127.0260009765625,45.618900299072266
-13.47599983215332,-9.581100463867188
-110.07599639892578,41.41889953613281
-95.97599792480469,39.618900299072266
-122.97599792480469,41.41889953613281
-124.0260009765625,41.268898010253906
-127.0260009765625,41.268898010253906
-133.17599487304688,40.21889877319336
-154.32598876953125,41.41889953613281
-155.9759979248047,41.41889953613281
3.7740001678466797,6.768899917602539
-125.97599792480469,41.268898010253906
-14.37600040435791,41.71889877319336
-122.07599639892578,45.618900299072266
7.374000072479248,0.9189000129699707
-73.7760009765625,41.71889877319336
-74.1510009765625,41.34389877319336
-112.0260009765625,41.71889877319336
-27.875999450683594,44.71889877319336
-15.651000022888184,15.843900680541992
-154.11599731445312,37.7588996887207
-113.07599639892578,41.71889877319336
-15.576000213623047,7.968899726867676
6.323999881744385,3.1689000129699707
-15.050999641418457,42.01890182495117
-16.176000595092773,0.9189000129699707
-98.17599487304688,40.718902587890625
-34.926002502441406,39.618900299072266
-83.97599792480469,40.51890182495117
-81.92599487304688,40.91889953613281
-49.926002502441406,38.71889877319336
-76.0260009765625,36.618900299072266
-71.07599639892578,42.31890106201172
-191.13600158691406,36.8588981628418
-16.47599983215332,2.268899917602539
-167.9759979248047,35.41889953613281
-71.9010009765625,42.093902587890625
-135.2760009765625,39.31890106201172
-15.576000213623047,27.918899536132812
-101.07599639892578,42.218902587890625
-167.9759979248047,39.618900299072266
-164.0760040283203,40.51890182495117
-45.875999450683594,44.41889953613281
-119.3759994506836,42.31890106201172
-16.176000595092773,4.968899726867676
-119.97599792480469,42.31890106201172
-190.7760009765625,36.16889953613281
-121.0260009765625,42.16889953613281
-89.13600158691406,39.79890060424805
-56.97600173950195,38.268898010253906
-15.276000022888184,25.218900680541992
-74.91600036621094,41.23889923095703
-29.97599983215332,40.21889877319336
-17.676000595092773,36.91889953613281
-151.0260009765625,42.16889953613281
5.184000015258789,5.178899765014648
-96.0510025024414,34.89390182495117
-15.276000022888184,27.918899536132812
-68.07599639892578,37.06890106201172
-31.861713409423828,40.04747009277344
7.52400016784668,-0.8810999989509583
-85.1760025024414,40.21889877319336
-169.11599731445312,39.2588996887207
-79.0260009765625,40.968902587890625
-92.07599639892578,39.618900299072266
-164.0760040283203,40.21889877319336
-123.2760009765625,45.31890106201172
-115.92599487304688,42.31890106201172
-116.07599639892578,46.06890106201172
-32.97600173950195,45.093902587890625
-137.67599487304688,44.71889877319336
-39.875999450683594,45.31890106201172
-182.0760040283203,33.768898010253906
-33.95100021362305,45.093902587890625
-53.97600173950195,43.66889953613281
-133.0260009765625,44.71889877319336
-189.72601318359375,40.51890182495117
-38.97600173950195,45.31890106201172
-184.32598876953125,38.71889877319336
-42.051002502441406,45.243900299072266
-134.9759979248047,39.618900299072266
-119.82600402832031,42.618900299072266
-137.22601318359375,44.41889953613281
-91.0260009765625,39.618900299072266
-5.97599983215332,9.768899917602539
-108.57599639892578,46.21889877319336
-119.97599792480469,45.91889953613281
-28.92599868774414,40.21889877319336
-67.0260009765625,42.768898010253906
-179.9759979248047,37.51890182495117
-32.97600173950195,39.91889953613281
-19.861713409423828,43.99032974243164
-70.0260009765625,42.31890106201172
-188.9759979248047,34.91889953613281
-84.8759994506836,40.51890182495117
-15.996000289916992,5.958899974822998
-44.01599884033203,44.958900451660156
-65.97599792480469,42.91889953613281
-60.81599807739258,37.63890075683594
-35.97600173950195,45.16889953613281
-113.07599639892578,46.21889877319336
5.198999881744385,-11.00610065460205
-17.150999069213867,37.593902587890625
-161.0760040283203,36.91889953613281
-143.9759979248047,43.21889877319336
-55.926002502441406,43.51890182495117
-187.92599487304688,34.21889877319336
-186.12600708007812,39.768898010253906
-15.87600040435791,42.768898010253906
-122.0009994506836,41.79389953613281
-77.97599792480469,40.968902587890625
-118.0260009765625,45.91889953613281
-56.0260009765625,38.31890106201172
-0.8759999871253967,8.718899726867676
-94.0260009765625,39.618900299072266
-9.276000022888184,12.018899917602539
-54.81599807739258,43.63890075683594
-30.875999450683594,40.21889877319336
-69.1259994506836,42.31890106201172
-149.0760040283203,42.31890106201172
4.823999881744385,5.718900203704834
